ID,Year of death,Age,Gender,Province,Vehicle
11043051,2564,40,1,Narathiwat, Motorcycle
10920623,2563,55,1,Nakhon Si Thammarat, Motorcycle
10920732,2563,58,1,Phang Nga, Motorcycle
10920775,2563,56,1,Chumphon, Motorcycle
10920011,2563,14,1,Songkhla, Motorcycle
10921299,2563,57,1,Nakhon Si Thammarat, Motorcycle
11045382,2564,57,1,Trang, Motorcycle
11045325,2564,18,1,Nakhon Si Thammarat, Motorcycle
11045134,2564,21,1,Songkhla, Motorcycle
11044921,2564,62,1,Satun, Motorcycle
11044614,2564,22,1,Pattani, Motorcycle
11045208,2564,45,1,Krabi, Motorcycle
11045566,2564,40,1,Trang, Motorcycle
11045460,2564,33,1,Krabi, Motorcycle
11045653,2564,56,1,Ranong, Motorcycle
11045770,2564,43,1,Yala, Motorcycle
11045161,2564,15,1,Phang Nga, Motorcycle
11045419,2564,15,1,Phuket, Motorcycle
11045839,2564,24,1,Trang, Motorcycle
11045932,2564,15,1,Nakhon Si Thammarat, Motorcycle
11045788,2564,40,1,Nakhon Si Thammarat, Motorcycle
11045874,2564,49,1,Phang Nga, Motorcycle
11045820,2564,15,1,Trang, Motorcycle
11045524,2564,33,1,Phatthalung, Motorcycle
11045800,2564,30,1,Nakhon Si Thammarat, Motorcycle
11045931,2564,31,1,Phatthalung, Motorcycle
10920381,2563,10,1,Phatthalung,Van
10920991,2563,40,1,Krabi,Van
10919290,2563,53,1,Trang,Car
10918718,2563,30,1,Pattani,Car
10920920,2563,49,1,Surat Thani,Car
10920634,2563,58,1,Songkhla,Car
10920312,2563,47,1,Chumphon,Car
10921277,2563,70,1,Nakhon Si Thammarat,Car
10921211,2563,48,1,Chumphon,Car
10918589,2563,48,1,Nakhon Si Thammarat,Car
10919007,2563,38,1,Narathiwat,Car
10920910,2563,45,1,Nakhon Si Thammarat,Car
10920883,2563,38,1,Krabi,Car
10920325,2563,65,1,Nakhon Si Thammarat,Car
10920567,2563,26,1,Songkhla,Car
10920653,2563,48,1,Pattani,Car
10921320,2563,49,1,Trang,Car
10921314,2563,43,1,Songkhla,Car
11044859,2564,33,1,Chumphon,Car
11044866,2564,41,1,Chumphon,Car
11044648,2564,46,1,Trang,Car
11045455,2564,66,1,Phatthalung,Car
11045772,2564,22,1,Narathiwat,Car
11045981,2564,58,1,Trang,Car
11044759,2564,32,1,Satun,Car
11044788,2564,32,1,Surat Thani,Car
11045205,2564,47,1,Chumphon,Car
11045467,2564,32,1,Songkhla,Car
11044863,2564,58,1,Trang,Car
11045315,2564,44,1,Pattani,Car
11045400,2564,53,1,Chumphon,Car
11045628,2564,36,2,Nakhon Si Thammarat, Motorcycle
11045481,2564,55,2,Trang, Motorcycle
11045782,2564,46,2,Phang Nga, Motorcycle
11045192,2564,24,2,Trang, Motorcycle
11046077,2564,20,2,Phatthalung, Motorcycle
10918823,2563,47,2,Yala,Van
10918972,2563,47,2,Nakhon Si Thammarat,Car
10919473,2563,51,2,Phang Nga,Car
10918793,2563,36,2,Surat Thani,Car
10918651,2563,50,2,Nakhon Si Thammarat,Car
10919247,2563,34,2,Chumphon,Car
10920530,2563,37,2,Surat Thani,Car
10919848,2563,32,2,Trang,Car
10920154,2563,37,2,Trang,Car
10921161,2563,62,2,Nakhon Si Thammarat,Car
10921191,2563,28,2,Pattani,Car
10921465,2563,39,2,Phang Nga,Car
10918745,2563,53,2,Satun,Car
10919336,2563,14,2,Nakhon Si Thammarat,Car
10919867,2563,26,2,Trang,Car
11044959,2564,50,2,Yala,Car
11044895,2564,23,2,Nakhon Si Thammarat,Car
11045535,2564,43,2,Phang Nga,Car
11045638,2564,50,2,Songkhla,Car
11045247,2564,19,2,Surat Thani,Car
11045973,2564,41,2,Phang Nga,Car
11045490,2564,35,2,Pattani,Car
11045010,2564,65,2,Narathiwat,Van
10918646,2563,23,2,Surat Thani,Car
10919085,2563,26,2,Phatthalung,Car
10919364,2563,14,2,Nakhon Si Thammarat,Car
10919540,2563,14,2,Songkhla,Car
10920491,2563,61,2,Nakhon Si Thammarat,Car
10919863,2563,53,2,Chumphon,Car
10920551,2563,53,2,Songkhla,Car
10920863,2563,17,2,Chumphon,Car
10920968,2563,32,2,Songkhla,Car
10921222,2563,20,2,Surat Thani,Car
10921136,2563,17,2,Songkhla,Car
10921022,2563,64,2,Songkhla,Car
10921031,2563,68,2,Surat Thani,Car
10921311,2563,63,2,Narathiwat,Car
10918633,2563,60,2,Phatthalung,Van
10920759,2563,37,2,Nakhon Si Thammarat,Van
10920275,2563,58,2,Chumphon,Van
11044880,2564,55,2,Nakhon Si Thammarat, Motorcycle
11044610,2564,62,2,Phatthalung, Motorcycle
11044908,2564,40,2,Songkhla, Motorcycle
11045060,2564,46,2,Songkhla, Motorcycle
11045167,2564,54,2,Krabi, Motorcycle
11045423,2564,62,2,Chumphon, Motorcycle
11045875,2564,20,2,Surat Thani, Motorcycle
11045017,2564,37,2,Chumphon,Van
11045499,2564,57,2,Songkhla, Motorcycle
10921520,2563,17,1,Ranong, Motorcycle
10921606,2563,66,1,Phatthalung, Motorcycle
10921518,2563,28,1,Narathiwat,Car
10921721,2563,57,1,Nakhon Si Thammarat, Motorcycle
10921728,2563,40,1,Krabi, Motorcycle
10921687,2563,42,1,Phuket, Motorcycle
10921723,2563,41,1,Chumphon, Motorcycle
10921701,2563,37,1,Yala,Van
10921568,2563,29,1,Nakhon Si Thammarat, Motorcycle
10921622,2563,67,1,Nakhon Si Thammarat, Motorcycle
10921534,2563,17,1,Yala, Motorcycle
10921640,2563,14,1,Nakhon Si Thammarat, Motorcycle
10921663,2563,22,1,Phuket, Motorcycle
10921670,2563,20,1,Surat Thani, Motorcycle
10921674,2563,37,1,Trang, Motorcycle
10921739,2563,14,1,Chumphon, Motorcycle
11046139,2564,32,1,Songkhla, Motorcycle
11046155,2564,16,1,Surat Thani, Motorcycle
11046160,2564,31,1,Narathiwat, Motorcycle
11046246,2564,44,1,Nakhon Si Thammarat, Motorcycle
11046253,2564,58,1,Satun, Motorcycle
10913207,2563,20,1,Chumphon, Motorcycle
10911652,2563,15,1,Ranong, Motorcycle
10913192,2563,42,1,Narathiwat, Motorcycle
10913061,2563,43,1,Nakhon Si Thammarat, Motorcycle
10913178,2563,44,1,Narathiwat, Motorcycle
11041526,2564,16,1,Nakhon Si Thammarat, Motorcycle
11041084,2564,69,1,Phuket, Motorcycle
11041847,2564,69,1,Nakhon Si Thammarat, Motorcycle
11041775,2564,24,1,Phuket, Motorcycle
11041863,2564,61,1,Narathiwat, Motorcycle
11041874,2564,22,1,Ranong,Car
11042145,2564,41,1,Surat Thani, Motorcycle
11042140,2564,18,1,Yala, Motorcycle
11041960,2564,16,1,Surat Thani, Motorcycle
11042148,2564,16,1,Yala,Van
11041376,2564,48,1,Nakhon Si Thammarat, Motorcycle
11041248,2564,32,1,Songkhla, Motorcycle
11041060,2564,17,1,Nakhon Si Thammarat, Motorcycle
11041058,2564,26,1,Yala,Car
11041881,2564,25,1,Trang, Motorcycle
11041572,2564,27,1,Songkhla, Motorcycle
11041651,2564,16,1,Pattani, Motorcycle
11041878,2564,43,1,Krabi,Car
11042048,2564,18,1,Songkhla, Motorcycle
11041560,2564,16,1,Trang,Car
11041378,2564,46,1,Ranong, Motorcycle
11041705,2564,60,1,Surat Thani, Motorcycle
10911204,2563,21,2,Surat Thani, Motorcycle
10911179,2563,25,2,Pattani, Motorcycle
10911214,2563,60,2,Songkhla, Motorcycle
10912010,2563,50,2,Phatthalung, Motorcycle
10911502,2563,62,2,Yala, Motorcycle
10911497,2563,34,2,Surat Thani,Car
10912155,2563,25,2,Phuket, Motorcycle
10912179,2563,62,2,Chumphon, Motorcycle
10912141,2563,47,2,Krabi, Motorcycle
10913206,2563,22,2,Pattani, Motorcycle
10913249,2563,70,2,Yala,Car
10911402,2563,39,2,Songkhla, Motorcycle
10912035,2563,46,2,Nakhon Si Thammarat, Motorcycle
10911520,2563,33,2,Surat Thani, Motorcycle
10911288,2563,58,2,Phang Nga, Motorcycle
10911923,2563,40,2,Trang, Motorcycle
10911196,2563,39,2,Pattani, Motorcycle
10912718,2563,51,2,Ranong, Motorcycle
10912459,2563,56,2,Trang, Motorcycle
10912638,2563,54,2,Chumphon, Motorcycle
10912875,2563,41,2,Phang Nga, Motorcycle
10912853,2563,57,2,Chumphon, Motorcycle
10913089,2563,44,2,Phatthalung, Motorcycle
10913025,2563,35,2,Pattani, Motorcycle
10912971,2563,14,2,Yala, Motorcycle
11041633,2564,15,2,Krabi, Motorcycle
11042022,2564,40,2,Krabi, Motorcycle
11041436,2564,59,2,Yala, Motorcycle
11041239,2564,53,2,Yala, Motorcycle
11041559,2564,43,2,Nakhon Si Thammarat, Motorcycle
10911802,2563,10,2,Narathiwat, Motorcycle
10912313,2563,19,2,Narathiwat, Motorcycle
10913019,2563,59,2,Narathiwat, Motorcycle
10911549,2563,13,2,Narathiwat, Motorcycle
10912412,2563,43,2,Krabi, Motorcycle
10912660,2563,29,2,Trang, Motorcycle
10912654,2563,53,2,Phatthalung, Motorcycle
10912913,2563,63,2,Phatthalung, Motorcycle
11041353,2564,43,2,Yala, Motorcycle
11041744,2564,64,2,Pattani, Motorcycle
11041784,2564,26,2,Krabi, Motorcycle
11041748,2564,65,2,Yala, Motorcycle
11041114,2564,36,2,Nakhon Si Thammarat, Motorcycle
11041249,2564,21,2,Trang, Motorcycle
11041672,2564,50,2,Songkhla, Motorcycle
11041903,2564,58,2,Trang, Motorcycle
11042151,2564,69,2,Phatthalung, Motorcycle
11041054,2564,11,2,Phatthalung, Motorcycle
11041431,2564,52,2,Yala, Motorcycle
11041768,2564,50,2,Chumphon, Motorcycle
10911734,2563,46,2,Trang,Car
10912500,2563,67,2,Phatthalung,Car
10911510,2563,65,2,Surat Thani, Motorcycle
10911267,2563,52,2,Phang Nga, Motorcycle
10911764,2563,61,2,Nakhon Si Thammarat, Motorcycle
10911212,2563,47,2,Nakhon Si Thammarat, Motorcycle
10911366,2563,14,2,Nakhon Si Thammarat, Motorcycle
10911385,2563,17,2,Songkhla, Motorcycle
10911480,2563,23,2,Yala, Motorcycle
10911717,2563,14,2,Narathiwat, Motorcycle
10912058,2563,33,2,Narathiwat, Motorcycle
10912713,2563,21,2,Chumphon, Motorcycle
10912662,2563,20,2,Trang, Motorcycle
10912756,2563,67,2,Phuket, Motorcycle
10912571,2563,29,2,Ranong,Car
10913000,2563,57,2,Songkhla, Motorcycle
10913024,2563,37,2,Songkhla, Motorcycle
10913065,2563,60,2,Surat Thani, Motorcycle
10912944,2563,66,2,Phatthalung, Motorcycle
10913018,2563,68,2,Pattani, Motorcycle
10911207,2563,44,2,Surat Thani, Motorcycle
10911932,2563,22,2,Chumphon, Motorcycle
10911302,2563,29,2,Narathiwat, Motorcycle
10911253,2563,53,2,Surat Thani, Motorcycle
10911274,2563,18,2,Surat Thani, Motorcycle
10911706,2563,68,2,Surat Thani, Motorcycle
10911537,2563,23,2,Nakhon Si Thammarat, Motorcycle
10912679,2563,34,2,Chumphon, Motorcycle
10912272,2563,18,2,Phatthalung, Motorcycle
10912218,2563,60,2,Surat Thani, Motorcycle
10912344,2563,63,2,Songkhla, Motorcycle
10912772,2563,21,2,Yala, Motorcycle
10912849,2563,54,2,Surat Thani, Motorcycle
10913105,2563,45,2,Narathiwat, Motorcycle
10913038,2563,67,2,Surat Thani, Motorcycle
10913148,2563,59,2,Songkhla, Motorcycle
10913205,2563,69,2,Narathiwat, Motorcycle
10913229,2563,41,2,Surat Thani, Motorcycle
10913250,2563,54,2,Phuket, Motorcycle
10911330,2563,54,2,Narathiwat, Motorcycle
11041899,2564,19,2,Narathiwat, Motorcycle
11041710,2564,59,2,Phatthalung,Car
11041702,2564,41,2,Surat Thani, Motorcycle
11041848,2564,47,2,Krabi, Motorcycle
11045267,2564,17,1,Nakhon Si Thammarat, Motorcycle
11045156,2564,12,1,Pattani, Motorcycle
11046037,2564,19,1,Surat Thani, Motorcycle
11046042,2564,45,1,Songkhla, Motorcycle
11046036,2564,46,1,Songkhla, Motorcycle
11045845,2564,22,1,Surat Thani, Motorcycle
11045864,2564,24,1,Surat Thani, Motorcycle
11045933,2564,42,1,Surat Thani, Motorcycle
11046065,2564,61,1,Narathiwat, Motorcycle
11045778,2564,15,1,Chumphon, Motorcycle
11046079,2564,32,1,Narathiwat, Motorcycle
11044562,2564,20,1,Krabi,Van
11045138,2564,32,1,Chumphon,Van
11045288,2564,27,1,Ranong,Van
11045527,2564,38,1,Chumphon,Van
11045480,2564,40,1,Chumphon,Van
11045035,2564,54,1,Narathiwat, Motorcycle
11045767,2564,31,1,Chumphon,Van
11045343,2564,41,1,Chumphon,Van
10919194,2563,44,2,Chumphon,Car
10918862,2563,45,2,Songkhla,Car
10918753,2563,48,2,Trang,Car
10919211,2563,59,2,Nakhon Si Thammarat,Car
10919294,2563,60,2,Surat Thani,Car
10920672,2563,49,2,Songkhla,Car
10919948,2563,53,2,Nakhon Si Thammarat,Car
10920200,2563,67,2,Songkhla,Car
10920942,2563,28,2,Nakhon Si Thammarat,Car
10920994,2563,38,2,Surat Thani,Car
10921122,2563,41,2,Trang,Car
10921367,2563,20,2,Pattani,Car
10918898,2563,15,2,Narathiwat,Van
10921223,2563,14,2,Krabi,Van
11044637,2564,45,2,Nakhon Si Thammarat, Motorcycle
11044598,2564,13,2,Yala, Motorcycle
11044615,2564,36,2,Narathiwat, Motorcycle
11045358,2564,31,2,Pattani, Motorcycle
11045773,2564,45,2,Trang, Motorcycle
11045801,2564,58,2,Krabi, Motorcycle
11045143,2564,30,2,Phang Nga,Van
10918572,2563,46,2,Surat Thani, Motorcycle
10919707,2563,12,2,Songkhla, Motorcycle
10918899,2563,16,2,Narathiwat, Motorcycle
10919059,2563,17,2,Songkhla, Motorcycle
10920699,2563,38,2,Krabi, Motorcycle
10920513,2563,63,2,Chumphon, Motorcycle
10919608,2563,25,2,Trang, Motorcycle
10919278,2563,58,2,Phang Nga, Motorcycle
10919804,2563,52,2,Nakhon Si Thammarat, Motorcycle
10919337,2563,41,2,Trang, Motorcycle
10918662,2563,50,2,Yala, Motorcycle
10918955,2563,37,2,Songkhla, Motorcycle
10920195,2563,41,2,Chumphon, Motorcycle
10920441,2563,16,2,Trang, Motorcycle
10920211,2563,16,2,Songkhla, Motorcycle
10921224,2563,15,2,Satun, Motorcycle
10921342,2563,18,2,Phatthalung, Motorcycle
11045116,2564,28,2,Krabi, Motorcycle
11044975,2564,27,2,Songkhla, Motorcycle
11045268,2564,24,2,Krabi, Motorcycle
11045339,2564,24,2,Surat Thani, Motorcycle
9802758,2560,38,1,Nakhon Si Thammarat, Motorcycle
9801694,2560,55,1,Nakhon Si Thammarat, Motorcycle
9801311,2560,39,1,Nakhon Si Thammarat, Motorcycle
9802218,2560,15,1,Nakhon Si Thammarat, Motorcycle
9801314,2560,20,1,Nakhon Si Thammarat, Motorcycle
9802578,2560,24,1,Nakhon Si Thammarat, Motorcycle
9802386,2560,20,1,Krabi, Motorcycle
9802513,2560,47,1,Krabi, Motorcycle
9801985,2560,62,1,Krabi, Motorcycle
9801342,2560,55,1,Krabi, Motorcycle
9801765,2560,14,1,Phuket, Motorcycle
9802127,2560,21,1,Surat Thani, Motorcycle
9802553,2560,23,1,Surat Thani, Motorcycle
9801610,2560,26,1,Surat Thani, Motorcycle
9802187,2560,52,1,Surat Thani, Motorcycle
9801787,2560,60,1,Surat Thani, Motorcycle
9801424,2560,15,1,Surat Thani, Motorcycle
9801725,2560,23,1,Surat Thani, Motorcycle
9801597,2560,39,1,Surat Thani, Motorcycle
9802046,2560,11,1,Surat Thani, Motorcycle
9801819,2560,13,1,Surat Thani, Motorcycle
9802369,2560,16,1,Surat Thani, Motorcycle
9802387,2560,16,1,Surat Thani, Motorcycle
9802067,2560,17,1,Surat Thani, Motorcycle
9802946,2560,17,1,Surat Thani, Motorcycle
9801368,2560,12,1,Chumphon, Motorcycle
9801653,2560,60,1,Chumphon, Motorcycle
9801804,2560,36,1,Chumphon, Motorcycle
9802459,2560,58,1,Chumphon, Motorcycle
9802832,2560,28,1,Songkhla, Motorcycle
9802983,2560,51,1,Songkhla, Motorcycle
9801629,2560,15,1,Songkhla, Motorcycle
9803082,2560,16,1,Songkhla, Motorcycle
9802190,2560,17,1,Songkhla, Motorcycle
9801685,2560,63,1,Songkhla, Motorcycle
9802534,2560,13,1,Satun, Motorcycle
9802250,2560,24,1,Satun, Motorcycle
9801816,2560,16,1,Trang, Motorcycle
9802212,2560,18,1,Trang, Motorcycle
9802446,2560,51,1,Trang, Motorcycle
9802183,2560,39,1,Trang, Motorcycle
9801894,2560,67,1,Trang, Motorcycle
9801327,2560,29,1,Trang, Motorcycle
9802928,2560,31,1,Trang, Motorcycle
9802491,2560,32,1,Trang, Motorcycle
9802929,2560,37,1,Trang, Motorcycle
9801907,2560,60,1,Trang, Motorcycle
9802911,2560,62,1,Trang, Motorcycle
9802985,2560,63,1,Trang, Motorcycle
9802664,2560,64,1,Trang, Motorcycle
9801739,2560,28,1,Trang, Motorcycle
9801807,2560,15,1,Trang, Motorcycle
9802435,2560,20,1,Phatthalung, Motorcycle
9802298,2560,25,1,Phatthalung, Motorcycle
9802476,2560,27,1,Phatthalung, Motorcycle
9801703,2560,34,1,Phatthalung, Motorcycle
9803007,2560,68,1,Phatthalung, Motorcycle
9802600,2560,60,1,Phatthalung, Motorcycle
9802300,2560,57,1,Phatthalung, Motorcycle
9803015,2560,30,1,Pattani, Motorcycle
9802226,2560,54,1,Pattani, Motorcycle
9802334,2560,33,1,Pattani, Motorcycle
9801404,2560,59,1,Pattani, Motorcycle
9802682,2560,32,1,Pattani, Motorcycle
9801576,2560,14,1,Pattani, Motorcycle
9802263,2560,14,1,Pattani, Motorcycle
9803031,2560,35,1,Pattani, Motorcycle
9803006,2560,17,1,Pattani, Motorcycle
9801534,2560,14,1,Yala, Motorcycle
9801814,2560,20,1,Yala, Motorcycle
9801381,2560,69,1,Yala, Motorcycle
9802497,2560,63,1,Yala, Motorcycle
9801573,2560,19,1,Yala, Motorcycle
9802414,2560,66,1,Yala, Motorcycle
9803081,2560,17,1,Yala, Motorcycle
9801982,2560,62,1,Narathiwat, Motorcycle
9803009,2560,25,1,Narathiwat, Motorcycle
9802255,2560,28,1,Narathiwat, Motorcycle
9802333,2560,31,1,Narathiwat, Motorcycle
9802239,2560,44,1,Narathiwat, Motorcycle
9802332,2560,44,1,Narathiwat, Motorcycle
9802237,2560,61,1,Narathiwat, Motorcycle
9803008,2560,13,1,Narathiwat, Motorcycle
9802261,2560,15,1,Narathiwat, Motorcycle
9802499,2560,16,1,Narathiwat, Motorcycle
9802257,2560,36,1,Narathiwat, Motorcycle
9802931,2560,15,1,Narathiwat, Motorcycle
9801305,2560,18,1,Narathiwat, Motorcycle
9803213,2560,24,1,Phuket, Motorcycle
9803220,2560,54,1,Surat Thani, Motorcycle
9803203,2560,23,1,Surat Thani, Motorcycle
9803367,2560,44,1,Songkhla, Motorcycle
9803366,2560,55,1,Songkhla, Motorcycle
9803244,2560,66,1,Songkhla, Motorcycle
9803210,2560,19,1,Songkhla, Motorcycle
9803206,2560,30,1,Songkhla, Motorcycle
9803370,2560,68,1,Songkhla, Motorcycle
9803209,2560,15,1,Pattani, Motorcycle
9803373,2560,35,1,Yala, Motorcycle
9803371,2560,52,1,Yala, Motorcycle
9800987,2560,19,1,Nakhon Si Thammarat,Car
9800988,2560,13,1,Nakhon Si Thammarat, Motorcycle
9799354,2560,28,1,Surat Thani, Motorcycle
9800331,2560,21,1,Surat Thani, Motorcycle
9800354,2560,25,1,Chumphon, Motorcycle
9798885,2560,44,1,Narathiwat, Motorcycle
9802909,2560,61,1,Songkhla, Motorcycle
9802242,2560,16,1,Narathiwat, Motorcycle
9801238,2560,24,1,Phuket, Motorcycle
9799984,2560,42,1,Chumphon,Van
9800214,2560,32,1,Pattani,Van
9799572,2560,69,1,Nakhon Si Thammarat,Car
9800071,2560,45,1,Surat Thani,Car
9800032,2560,56,1,Songkhla,Car
9799486,2560,15,1,Pattani,Car
9799693,2560,28,1,Yala,Car
9799207,2560,29,1,Yala,Car
9802156,2560,40,1,Nakhon Si Thammarat,Car
9801648,2560,26,1,Narathiwat,Car
9803211,2560,26,1,Songkhla, Motorcycle
9800092,2560,33,1,Surat Thani,Car
9799943,2560,49,1,Surat Thani,Car
9798698,2560,64,1,Trang,Car
9798510,2560,30,1,Trang, Motorcycle
9798580,2560,40,1,Phatthalung,Car
9801455,2560,14,1,Krabi,Car
9801360,2560,51,1,Surat Thani, Motorcycle
9802738,2560,55,1,Surat Thani, Motorcycle
9802941,2560,20,1,Satun,Car
9802498,2560,27,1,Narathiwat,Car
9803374,2560,68,1,Narathiwat, Motorcycle
9800091,2560,24,1,Krabi,Car
9802787,2560,57,1,Nakhon Si Thammarat, Motorcycle
9802057,2560,22,1,Nakhon Si Thammarat, Motorcycle
9801570,2560,16,1,Nakhon Si Thammarat, Motorcycle
9801419,2560,25,1,Nakhon Si Thammarat, Motorcycle
9802885,2560,25,1,Nakhon Si Thammarat, Motorcycle
9802076,2560,27,1,Nakhon Si Thammarat, Motorcycle
9801769,2560,30,1,Nakhon Si Thammarat, Motorcycle
9801571,2560,30,1,Nakhon Si Thammarat, Motorcycle
9802975,2560,34,1,Nakhon Si Thammarat, Motorcycle
9802396,2560,34,1,Nakhon Si Thammarat, Motorcycle
9803005,2560,37,1,Nakhon Si Thammarat, Motorcycle
9802519,2560,39,1,Nakhon Si Thammarat, Motorcycle
9801979,2560,47,1,Nakhon Si Thammarat, Motorcycle
9801426,2560,60,1,Nakhon Si Thammarat, Motorcycle
9802597,2560,61,1,Nakhon Si Thammarat, Motorcycle
9802284,2560,42,1,Nakhon Si Thammarat, Motorcycle
9802424,2560,50,1,Nakhon Si Thammarat, Motorcycle
9802801,2560,55,1,Nakhon Si Thammarat, Motorcycle
9801476,2560,55,1,Nakhon Si Thammarat, Motorcycle
9801881,2560,61,1,Nakhon Si Thammarat, Motorcycle
9802891,2560,70,1,Nakhon Si Thammarat, Motorcycle
9802042,2560,56,1,Nakhon Si Thammarat, Motorcycle
9802631,2560,68,1,Nakhon Si Thammarat, Motorcycle
9803027,2560,16,1,Nakhon Si Thammarat, Motorcycle
9802085,2560,18,1,Nakhon Si Thammarat, Motorcycle
9802517,2560,18,1,Nakhon Si Thammarat, Motorcycle
9802072,2560,20,1,Nakhon Si Thammarat, Motorcycle
9801306,2560,59,1,Nakhon Si Thammarat, Motorcycle
9803001,2560,31,1,Krabi, Motorcycle
9802755,2560,43,1,Phang Nga, Motorcycle
9802276,2560,61,1,Phang Nga, Motorcycle
9802256,2560,66,1,Phang Nga, Motorcycle
9801810,2560,15,1,Phang Nga, Motorcycle
9802556,2560,27,1,Phuket, Motorcycle
9802367,2560,19,1,Phuket, Motorcycle
9802724,2560,25,1,Phuket, Motorcycle
9802505,2560,27,1,Phuket, Motorcycle
9802623,2560,42,1,Phuket, Motorcycle
9802951,2560,44,1,Phuket, Motorcycle
9801579,2560,15,1,Phuket, Motorcycle
9802980,2560,24,1,Surat Thani,Car
9802220,2560,34,1,Surat Thani, Motorcycle
9802665,2560,50,1,Surat Thani, Motorcycle
9801897,2560,55,1,Surat Thani, Motorcycle
9801622,2560,19,1,Ranong, Motorcycle
9802701,2560,14,1,Chumphon, Motorcycle
9801343,2560,17,1,Chumphon, Motorcycle
9801818,2560,18,1,Chumphon, Motorcycle
9802238,2560,18,1,Songkhla, Motorcycle
9802020,2560,53,1,Songkhla, Motorcycle
9803026,2560,24,1,Songkhla, Motorcycle
9802849,2560,25,1,Songkhla, Motorcycle
9802707,2560,37,1,Songkhla, Motorcycle
9802893,2560,42,1,Songkhla, Motorcycle
9803076,2560,53,1,Phatthalung, Motorcycle
9801857,2560,24,1,Narathiwat, Motorcycle
9803201,2560,27,1,Nakhon Si Thammarat, Motorcycle
9803202,2560,22,1,Phuket, Motorcycle
9803196,2560,23,1,Phuket, Motorcycle
9803284,2560,34,1,Phuket, Motorcycle
9803255,2560,66,1,Phuket, Motorcycle
9803359,2560,60,1,Phuket, Motorcycle
9803204,2560,23,1,Ranong, Motorcycle
9803356,2560,57,1,Ranong, Motorcycle
9803205,2560,21,1,Ranong, Motorcycle
9803362,2560,65,1,Chumphon, Motorcycle
9803200,2560,30,1,Songkhla, Motorcycle
9803365,2560,43,1,Songkhla, Motorcycle
9803364,2560,60,1,Songkhla, Motorcycle
9803382,2560,47,1,Trang, Motorcycle
9803212,2560,16,1,Narathiwat, Motorcycle
9800459,2560,37,1,Nakhon Si Thammarat, Motorcycle
9799090,2560,36,1,Krabi, Motorcycle
9800383,2560,33,1,Krabi, Motorcycle
9800668,2560,33,1,Songkhla, Motorcycle
9799464,2560,15,1,Trang, Motorcycle
9800773,2560,59,1,Nakhon Si Thammarat, Motorcycle
9798617,2560,50,1,Nakhon Si Thammarat, Motorcycle
9800783,2560,25,1,Krabi, Motorcycle
9801135,2560,41,1,Krabi, Motorcycle
9801210,2560,57,1,Krabi, Motorcycle
9798754,2560,43,1,Krabi, Motorcycle
9798601,2560,51,1,Krabi, Motorcycle
9798618,2560,68,1,Krabi, Motorcycle
9799245,2560,40,1,Krabi, Motorcycle
9799295,2560,63,1,Krabi, Motorcycle
9799138,2560,16,1,Krabi, Motorcycle
9801002,2560,18,1,Phuket, Motorcycle
9801101,2560,18,1,Phuket, Motorcycle
9798492,2560,22,1,Phuket, Motorcycle
9798823,2560,34,1,Phuket, Motorcycle
9799466,2560,38,1,Phuket, Motorcycle
9800112,2560,39,1,Phuket, Motorcycle
9798447,2560,18,1,Surat Thani, Motorcycle
9798810,2560,29,1,Surat Thani, Motorcycle
9799140,2560,16,1,Surat Thani, Motorcycle
9801173,2560,18,1,Surat Thani, Motorcycle
9799472,2560,23,1,Surat Thani, Motorcycle
9800573,2560,24,1,Surat Thani, Motorcycle
9799932,2560,27,1,Surat Thani, Motorcycle
9798515,2560,28,1,Surat Thani, Motorcycle
9798530,2560,31,1,Surat Thani, Motorcycle
9800168,2560,38,1,Surat Thani, Motorcycle
9799893,2560,59,1,Surat Thani,Van
9800644,2560,16,1,Surat Thani, Motorcycle
9800526,2560,17,1,Surat Thani, Motorcycle
9800097,2560,50,1,Surat Thani, Motorcycle
9799713,2560,61,1,Surat Thani, Motorcycle
9799930,2560,65,1,Surat Thani, Motorcycle
9799594,2560,11,1,Surat Thani, Motorcycle
9799728,2560,13,1,Surat Thani, Motorcycle
9798851,2560,13,1,Surat Thani, Motorcycle
9800744,2560,20,1,Surat Thani, Motorcycle
9798531,2560,16,1,Surat Thani, Motorcycle
9800353,2560,21,1,Surat Thani, Motorcycle
9801192,2560,52,1,Surat Thani, Motorcycle
9799820,2560,12,1,Chumphon, Motorcycle
9799669,2560,20,1,Chumphon, Motorcycle
9799901,2560,45,1,Chumphon, Motorcycle
9799876,2560,70,1,Chumphon, Motorcycle
9798568,2560,17,1,Chumphon, Motorcycle
9800723,2560,39,1,Chumphon, Motorcycle
9799892,2560,67,1,Chumphon, Motorcycle
9799640,2560,40,1,Chumphon, Motorcycle
9798983,2560,20,1,Songkhla, Motorcycle
9798778,2560,50,1,Songkhla,Car
9799909,2560,19,1,Songkhla, Motorcycle
9799023,2560,25,1,Songkhla, Motorcycle
9798954,2560,37,1,Songkhla, Motorcycle
9801054,2560,42,1,Songkhla,Car
9799985,2560,47,1,Songkhla, Motorcycle
9799877,2560,59,1,Songkhla, Motorcycle
9800537,2560,40,1,Songkhla, Motorcycle
9800613,2560,12,1,Songkhla, Motorcycle
9799041,2560,13,1,Songkhla, Motorcycle
9799485,2560,15,1,Songkhla, Motorcycle
9800554,2560,16,1,Songkhla, Motorcycle
